가수명,노래제목,발매일,가사,좋아요수,순위
이적,걱정말아요 그대,2015-11-07,그대여 아무 걱정 하지 말아요우리 함께 노래 합시다그대 아픈 기억들 모두 그대여그대 가슴에 깊이 묻어 버리고 지나간 것은 지나간 대로그런 의미가 있죠떠난 이에게 노래 하세요후회없이 사랑했노라 말해요그대는 너무 힘든 일이 많았죠새로움을 잃어 버렸죠그대 슬픈 얘기들 모두 그대여 그대 탓으로 훌훌 털어 버리고지나간 것은 지나간 대로그런 의미가 있죠우리 다 함께 노래 합시다후회없이 꿈을 꾸었다 말해요지나간 것은 지나간 대로그런 의미가 있죠우리 다 함께 노래 합시다후회없이 꿈을 꾸었다 말해요지나간 것은 지나간 대로그런 의미가 있죠우리 다 함께 노래 합시다후회없이 꿈을 꾸었다 말해요새로운 꿈을 꾸겠다 말해요,181466,271
백예린 (Yerin Baek),"다시 난, 여기",2020-01-12,나의 마음이 움직여그냥 길을 따라 걸어가도다시 여기 너의 앞에두려웠던 나의 맘에하얀 눈이 내려와So I'm stillI’m here and I’ll be there따듯한 어깨에 기대어이렇게 다시 너를 느껴I’m still and I’m here이렇게라도 널 담을게우리 서로 밀어내더라도그 때문에 더 깊이 새겨져여기 또 거기다른 하늘이라도너의 맘을 기억해and I'm still I'm here흔들렸던 나의 맘에네가 다시 다가와So I'm stillI’m here and I’ll be there얼어붙은 이 길을 지나이렇게 다시 너를 만나I'm still and I'm here다시 널 놓치지 않을래계속 네가 나를 밀어내도혹시 나의 눈에 사라져도여기 나 여기곁에 늘 서 있을게나의 맘이 움직여and I'm still I'm here난 너의 기억이 다 지워질까 봐마음에 새겨도너를 볼 수 없게 될까 봐시간이 난 두려워다시 너를 찾아봐 또 이렇게I'm still and I'm here다시 널 놓치지 않을래세상 어느 곳에 있더라도어디라도 내가 찾아갈게여기 나 여기곁에 늘 서 있을게나의 맘이 움직여and I'm still I'm here,121523,272
이루,까만안경 (Feat. Day Light),2006-10-09,까만 안경을 써요아주 까만 밤인데 말이죠  앞이 보이지 않아도 괜찮아요 나는 울고 싶을 뿐이죠 한 여자가 떠나요너무나 사랑했었죠 그래요 내 여자에요내 가슴 속에서 울고 있는 여자 사랑해요 나도 울고 있어요 오 난보고 싶어서 만나고 싶어서차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만이별까지도 사랑할거에요행복한 사람이 되어주세요제발요 한 여자가 떠나요너무나 사랑했었죠 그래요 내 여자에요내 가슴 속에서 울고 있는 여자 사랑해요 나도 울고 있어요 오 난보고 싶어서 만나고 싶어서차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만이별까지도 사랑할거에요행복한 사람이 되어주세요 사랑해요 나도 울고 있어요 난보고 싶어서 만나고 싶어서차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만이별까지도 사랑할거에요행복한 사람이 되어주세요제발요,59728,273
양정승,밤하늘의 별을... (With KCM & No Noo),2010-02-04,밤하늘의 별을 따서 너에게 줄래너는 내가 사랑하니까 더 소중하니까오직 너 아니면 안된다고 외치고 싶어그저 내 곁에만 있어줘 떠나지 말아줘너의 집 앞에서 한참동안 기다린거야네가 오는 길에 혹시나 마주칠까봐널 만나게 되면 어떤 얘길 먼저꺼낼까 우연히 널 만난 것 처럼보여야 할 텐데 첫눈에 반해 널사랑했어 어떻게 표현할지도 몰라눈치도 없이 나의 심장만 두근거려밤하늘의 별을 따서 너에게 줄래너는 내가 사랑하니까 더 소중하니까오직 너 아니면 안된다고 외치고 싶어그저 내 곁에만 있어줘 떠나지 말아줘골목을 돌아서 네가 걸어 오는게 보여준비한 선물과 편질 전해줘야 하는데용기를 낸 순간 네 곁으로 다가갔지만안녕이란 말만 하고서 지나쳐버렸네첫눈에 반해 널 사랑했어 어떻게표현할지 몰라 눈치 없이나의 심장만 두근거려밤하늘의 별을 따서 너에게 줄래너는 내가 사랑하니까 더 소중하니까오직 너 아니면 안된다고 외치고 싶어그저 내 곁에만 있어줘 떠나지 말아줘바보처럼 돌아서던 내 모습 뒤로내 이름을 부르는 목소리 바로너 였어  나와 함께하고 싶다는그 말을 전하고 그렇게 우리의사랑은 시작됐던 거야난나나나 난나 나나나 랄라라라랄라 라라라  나나나나 난나나나나 라라랄라난나나나 난나 나나나 랄라라라랄라 라라라  나나나나 난나나나나 라라랄라,91302,274
황치열,왜 이제와서야 (Why),2022-05-12,영원할 것 같던 우리서로 당연했던 우리그래서 지금을 믿을 수 없나봐언제 어디서부턴지그때로 돌릴 수 있다면왜 이렇게 된 건지왜 이제와서야난 이별을 탓하고 있는지지나간 시간에 갇혀너를 기다리니너 떠나고서야떠나고야 또 바보 같은 난널 그리워하는지아무런 이유도 없이서로 멀어졌던 우리익숙한 시간이 지겨웠었나 봐이미 알았던 이별이이렇게 아플지 몰랐어대체 왜 이렇게 된 거니왜 이제와서야난 이별을 탓하고 있는지지나간 시간에 갇혀너를 기다리니너 떠나고서야떠나고야 또 바보 같은 난널 그리워하는지서툴렀었던 그날의 나한번만 기회를 준다면돌아가 널 다시 내게로되돌리고 싶어한 번만이라도너 함께한 그때로 간다면더이상 아프지 않게아파하지 않게너 떠나고서야떠나고야 또 바보 같은 난이별을 탓하는지,7248,275
10CM,나의 어깨에 기대어요,2019-07-20,나의 두 눈에 보여지는 그 뒷모습이서글퍼지는 마음이라 눈물이 글썽여하루 또 하루 지나가면더 멀어질까 봐이렇게 또 불안한 마음만날 떠나가지 말아요가슴속으로 그댈 향해 외치는 말돌아가지는 말아요그대 있는 곳 다시 사라지지 말아요외로운 맘에 서러워도 울지 말아요나의 어깨에 기대어요 그대 괜찮다면어떤 날에는 더 아프고 또슬프겠지만내가 그대 곁에 있을게요날 떠나가지 말아요가슴속으로 그댈 향해 외치는 말돌아가지는 말아요그대 있는 곳 다시 사라지지 말아요지금은 아닐거예요 우리 헤어지는 건내게서 멀어지지 말아요내 곁에 있어줘나의 품에 안겨줘요슬픈 날들이 지나가면 그때라면온 세상을 다 줄게요 나 그대에게지금 내 말 듣고 있나요나를 떠나가지 말아요,110988,276
김연우,여전히 아름다운지,1999-01-01,첨엔 혼자라는게 편했지자유로운 선택과 시간에너의 기억을 지운 듯 했어정말 난 그런줄로 믿었어하지만 말야 이른 아침 혼자 눈을 뜰때내 곁에 네가 없다는 사실을 알게 될 때면 나도 모를 눈물이 흘러변한 건 없니 날 웃게 했던예전 그 말투도 여전히 그대로니난 달라졌어 예전만큼 웃질 않고좀 야위었어 널 만날때 보다나를 이해해 준 지난 날을너의 구속이라 착각했지남자다운 거라며 너에겐사랑한단 말조차 못했어하지만 말야 빈 종이에 가득 너의 이름쓰면서 네게 전활 걸어 너의 음성 들을 때나도 모를 눈물이 흘러변한 건 없니 내가 그토록사랑한 미소도 여전히 아름답니난 달라졌어 예전만큼 웃질 않고좀 야위었어 널 만날때 보다그는 어떠니 우리 함께한 날들잊을 만큼 너에게 잘해주니행복해야돼 나의 모자람채워줄 좋은 사람 만났으니까,99740,277
장범준,추적이는 여름 비가 되어,2021-06-11,안녕이라 그 말은 하지 마세요우리는 다시 만날 테니그냥 웃으며 걸어가요그만하자 그 말도 하지 말구요언젠간 다시 만날 텐데그냥 웃으며 걸어봐요넌 어떤 맘으로 또 생각에 잠겨이 길을 걷나요니가 원한다면 흐린 날엔 비가 될래요추적이는 여름 비가 되어당신이 원하면 어떤 계절이라도추적이는 여름 비가 되어당신이 좋다면 어떤 모습이라도안녕이라 그 말은 하지 마세요우리는 다시 만날 테니그냥 웃으며 걸어봐요넌 어떤 맘으로 또 생각에잠겨 이 길을 걷나요니가 원한다면 흐린 날엔 비가 될래요추적이는 여름 비가 되어당신이 원하면 어떤 계절이라도추적이는 여름 비가 되어당신이 좋다면 어떤 모습이라도워워워 흐린 마음이거리를 지나 세어갈 때그녀 말했어 너무나 짧았던너와 나는 이 길이 끝날 때주루루루 여름 비가 되어당신이 원하면 어떤 계절이라도추적이는 여름 비가 되어당신이 좋다면 항상당신이 바랬던 환상니가 내게 줬던 그 어떤 맘이라도니가 내게 줬던 그 어떤 맘이라도주루루루 여름 비가 되어당신이 좋다면 어떤 모습이라도,35605,278
정승환,눈사람,2018-02-19,멀리 배웅하던 길여전히 나는 그곳에 서서그대가 사랑한이 계절의 오고 감을 봅니다아무 노력 말아요버거울 땐 언제든나의 이름을 잊어요꽃잎이 번지면당신께도 새로운 봄이 오겠죠시간이 걸려도그대 반드시 행복해지세요그 다음 말은 이젠내가 해줄 수 없어서마음속에만 둘게요꽃잎이 번지면그럼에도 새로운 봄이 오겠죠한참이 걸려도그대 반드시 행복해지세요끝 눈이 와요혹시 그대 보고 있나요슬퍼지도록 시리던우리의 그 계절이 가요마지막으로 날떠올려 준다면 안 되나요다시 한 번 더 같은 마음이고 싶어우릴 보내기 전에몹시 사랑한 날들영원히 나는 이 자리에서,226766,279
진민호,반만,2019-11-30,다 알고 있어네가 만났던 사람난 한 번도 이길 수 없었어성격도 안 맞고싸운 기억뿐이라며욕하면서 왜 못 잊는 거야그 사람이 다 아물 만큼이젠 내가 두 배로 잘 할 테니까그만 아파도 돼괜찮아 반만난 더도 말고 반만딱 그 사람의 반만사랑해주면 돼미안하지 않아도 돼아직 네 눈에 보이는 그 사람을다 모른 척해 줄 테니까넌 그냥 내게 와주면 돼가끔 내 앞에서받지 않는 전화쯤은얼마든지 참아줄 수 있어그 사람이 가끔 보여도내 옆에만 있어주면 괜찮아이젠 행복해도 돼괜찮아 반만난 더도 말고 반만딱 그 사람의 반만사랑해주면 돼미안하지 않아도 돼아직 네 눈에 보이는 그 사람을다 모른 척해 줄 테니까하루만한 시간만아니 일 분만나로 가득 채울 순 없는 걸까이제 넌 나만사랑하면 돼 나만제발 울지 마다 알아 네 잘못이 아니야몇 년이 가도 괜찮아너의 눈에 나만 보일 그날까지얼마든 기다릴 테니까가끔 그 사람 생각해도 돼,71293,280
테이,같은 베개...,2007-02-09,하룻밤 자고나면 괜찮을거라그 밤이 어느새 천번째 밤이야니가 떠난 그 날부터 매일밤나를 위로해 줬던건언젠가 니가 내게 사준 베개야한시도 떨어져 살수가 없을때서로같은 베개위에서라도꼭 잠들자고 약속했었던똑같은 베개 베고서 잠이들면어디서든 함께있는 거라던꿈속에서도 헤어지지 말자던그런 니가 너무 그리워잠들때까지 전화기를 붙잡고사랑한다는말 지겹게 나누고두 베개가 하나되는그 날을 그리며 행복했던 난이제는 그 베개를 끌어 안고서눈물을 흘리고 후회를 흘리고너에게 다 미쳐주지 못했었던나의 마음을 또 흘리지똑같은 베개 베고서 잠이 들면어디서든 함께 있는 거라던꿈속에서도 헤어지지 말자던그런 니가 너무 그리워언젠가 잊혀질 날이 올 것 같아서슬픔도 멈출날 올 것 같아서외려 두려워 시간이내 맘까지 앗아갈까아직도 너만 꿈꾸고 있는 바보이런 나도 잠들날이 올까봐똑같은 베개 베고서 잠이들면어디서든 함께 있는거라던꿈속에서도 헤어지지 말자던그런 니가 너무 그리워사랑이 눕던 그 곳에 그 자리위에영원토록 이별이 또 누워도너와 똑같은 추억 하나 가진 난그래도 너라서 고마워,59969,281
다비치,나의 오랜 연인에게,2019-12-03,까만 밤 빛이 없는 하루에 혼자 서있는 듯 어떤 말도 반갑지 않은 날에그래 넌 항상 거기 있지 그게 난 너무 편했나 봐 좋았나 봐 자꾸 두려울 만큼 멀리 걷고 있는 사람들 속 너만 참 빛나 보여 그저 힘들던 하루가날 아껴주는 네가 있어서 감사해가끔씩 난 뒤 돌아보면 철없이 온 세상에 우리 둘밖에 없었던 지난날 그때 또 그립겠지만 처음 같은 설레임보다 서로를 따뜻하게 바라봐주는 지금 이대로의 모습이 소중해이렇게 오랫동안 우리가 함께 웃게 될 줄 몰랐어 난 아마 너도 그렇지때론 알 수 없는 불안함에 아픈 날도 있었어 버거운 다툼 속에서어느새 훌쩍 커버린 마음 알잖아가끔씩 난 뒤 돌아보면 철없이 온 세상에 우리 둘밖에 없었던 지난날 그때 또 그립겠지만처음 같은 설레임보다 서로를 따뜻하게 바라봐주는 그런 사이가 행복일 테니까 사랑하니까 같은 꿈을 꾸게 돼 너라서 선명하지 않은 먼 길도 함께 갈게,86824,282
하울,Perhaps Love (사랑인가요),2006-01-26,언제였던건지 기억나진 않아 자꾸 내 머리가너로 어지럽던 시작 한 두번씩 떠오르던 생각 자꾸 늘어가서조금 당황스러운 이 마음 별일이 아닐 수 있다고사소한 마음 이라고 내가 내게 자꾸 내게 자꾸 말을 하는게 어색한걸 사랑인가요그대 나와 같다면 시작인가요 맘이 자꾸 그댈 사랑한대요 온 세상이 듣도록 소리치네요 왜 이제야 들리죠 우서롤 만나기 위해이제야 사랑 찾았다고 지금 내 마음을 설명하려 해도 니가 내가 되어맘을 느끼는 방법 뿐인데 이미 난 니안에 있는 걸 내 안에 니가 있듯이 우린 서로에게 서로에게이미 길들여진지 몰라 사랑인가요그대 나와 같다면 시작인가요 맘이 자꾸 그댈 사랑한대요 온 세상이 듣도록 소리치네요 왜 이제야 들리죠 우서롤 만나기 위해이제야 사랑 찾았다고 생각해보면생각해보면많은 순간속에 얼마나 많은 설레임 있었는지 조금 늦은 그 만큼난 더 잘해 줄께요함께 할께요추억이 될 기억만 선물할께요다신 내곁에서 떠나지 마요짧은 순간조차도 불안한 걸요내게 머물러줘요 우그댈 이렇게 많이그토록 많이사랑하고 있어요그대 하나만이미,75039,283
MSG워너비(정상동기),나를 아는 사람,2021-06-26,나 지금 할 말이 있어서그댈 기다리다 멍하니 서성이죠뭘 모르는 그런 나이는이미 오래전에 지나버렸어도자꾸 떨리는 건 설명할 수 없어요긴 하루 끝에 지친 어깨를 안아주는그대의 목소리라는 걸 알까요혹시 그대 맘도 나와 같을까요나를 아는 사람 중에그렇게 웃어주는사람이 있을까요 그대뿐이죠그대는 어떤가요내가 아는 사람 중에그렇게 사랑스런사람이 있을까요 그대뿐이죠사랑을 시작해요 이렇게다 지나버린 내 어린 시절 그때처럼두근거리는 소리가 들리나요혹시 그대 맘도 나와 같을까요나를 아는 사람 중에그렇게 웃어주는사람이 있을까요 그대뿐이죠그대는 어떤가요내가 아는 사람 중에그렇게 사랑스런사람이 있을까요 그대뿐이죠사랑을 시작해요난 세상에서 어느샌가 어른이 되고더 남은 위로가 내겐 없었죠남은 위로가 내겐 없었죠나를 바라보는 그대가 없다면나만 아는 그대의 눈그렇게 아름다운미소가 있을까요 당신뿐이죠그대는 어떤가요나를 아는 사람 중에그렇게 말해주는사람이 있을까요 그대뿐이죠사랑을 시작해요 영원히,71223,284
멜로망스,링크,2022-07-12,너의 마음과 너의 생각들이흘러들어와 나에게나의 시간과 나의 하루 모든 순간들이다 너를 위해서 너를 향해서가까워지고 있다는 걸 느껴언제나 기다려왔던 시간처럼이미 알고 있던 인연처럼자연스럽게 널 생각하고어느새 너의 눈을 마주하고서서 있는 나알아채지 못할 작은 떨림꺼내기 어려운네 슬픔까지도 그 행복까지도모두 내 시간처럼 느끼고 있어언제나 기다려왔던 시간처럼이미 알고 있던 인연처럼자연스럽게 널 생각하고어느새 너의 눈을 마주하고서누구도 모르는너의 비밀을 나누고 있어아무 말 없이도 내게 전해질 뿐야언제나 너를 위했던 사람처럼잠시 내게 기댈 수 있게보이기 힘든 너의 진심에단 하나의 기적으로 남아있게언제나 기다려왔던 순간처럼나누고 있었던 사랑처럼자연스럽게 널 생각하고어느새 우린 서롤 마주 본 채로이어져있어,1715,285
HYNN (박혜원),차가워진 이 바람엔 우리가 써있어 (Bad Love),2019-11-12,넌 한숨만 또 한숨만긴 침묵이 흐르고차가워진 이 바람엔우리가 써있어먼 계절을 견뎌낸 사랑이 이젠 지쳐 멈추나봐네 마음도 결국엔 지나 봐이렇게 우린 끝인가 봐Bad Love Bad Love Bad Love날 바라보던 그 눈에 살았는데날 안아주던 그 맘에 살았는데우리가 왜 우리가 어떻게 왜 헤어지니 No Way너의 고백 둘만의 작은 약속 먼지처럼찬 바람에 흩어져가Bad Love얼어붙은 네 눈빛은아프게 날 부수고차가워진 이 바람은널 데려가는데먼 계절을 견뎌낸 사랑이 이젠 지쳐 멈추나봐네 마음도 결국엔 지나 봐이렇게 우린 끝인가 봐Bad Love Bad Love Bad Love날 바라보던 그 눈에 살았는데날 안아주던 그 맘에 살았는데우리가 왜 우리가 어떻게 왜 헤어지니 No Way너의 고백 둘만의 작은 약속 먼지처럼찬 바람에 흩어져가멀어지는 니 모습 흐려져나 지금 우나봐 우리 남이 되나봐 끝인가봐No No No NoNo No No No Bad Love나는 다르다며 내가 사랑이라며아니잖아 사랑이 아니잖아 떠나잖아 넌 왜너의 기억 너의 향기 두고서 넌 가잖아 결국 여기까진가 봐Bad Love,74500,286
에이트,심장이 없어,2009-03-10,아프다고 말하면 정말 아플 것 같아서 슬프다고 말하면 눈물이 날 것 같아서 그냥 웃지 그냥 웃지 그냥 웃지 그런데 사람들이 왜 우냐고 물어 매일을 울다가 웃다가 울다가 웃는걸 반복해 나 왜 이러는데 술이 술인지 밥인지도 모르는 채 살아 이 정도 아픔은 통과 의례인 듯 해 멍하니 종이에 나도 몰래 니 이름만 적어 하루 왼 종일 종이가 시커매지고서야 펜을 놔 너 그리워 또 핸드폰을 들었다 놔 눈물이 또 찾아와 너와의 이별이란 나는 심장이 없어 나는 심장이 없어 그래서 아픈 걸 느낄리 없어 매일 혼잣말을 해 내게 주문을 걸어 그래도 자꾸 눈물이 나는 걸 아프다고 말하면 정말 아플 것 같아서 슬프다고 말하면 눈물이 날 것 같아서 그냥 웃지 그냥 웃지 그냥 웃지 그런데 사람들이 왜 우냐고 물어 이렇게 웃는데 니가 떠나고부터 난 바보가 된 것 같어 i can't do 아무것도 죽어라 방구석에 박혀 살어 너 없인 할 일도 없는데 하룬 길어 너무 길어 근데 뭐 그리 바뻐 널 외롭게 했어 니가 쇼핑 가자 그럴 때 친구와 술 한잔 마시는 건 그렇게 쉬운데 왜 너한텐 못했을까 언제나 제일 느린 게 후회랬는데 정말 바본지 끝까지 너와의 끈을 놓지 못해 나는 심장이 없어 나는 심장이 없어 오늘도 뻔한 거짓말을 해 가슴이 너무 아픈데이렇게 보채는데어떻게 웃을 수가 있겠어아프다고 말하면정말 아플 것 같아서슬프다고 말하면눈물이 날 것 같아서그냥 웃지 그냥 웃지 그냥 웃지그런데 사람들이 왜 우냐고 물어이렇게 웃는데웃자 TV속 연예인들처럼웃자 너의 미니홈피 제목처럼웃자 행복했던 내 어제처럼나는 심장이 없어아플 수가 난 없어나는 심장이 없어아플 수가 난 없어그냥 웃자 그냥 웃자 그냥 웃자제발 좀 눈물아 이제는 멈춰줘,58628,287
토이,좋은 사람 (Feat. 김형중),2001-05-10,오늘은 무슨일 인거니울었던 얼굴 같은걸 그가 너의 마음을 아프게 했니나에겐 세상 젤 소중한 너인데 자판기 커피를 내밀어 그 속에 감춰온 내 맘을 담아 고마워 오빤 너무 좋은 사람이야 그 한마디에 난 웃을뿐 혹시 넌 기억하고 있을까내 친구 학교 앞에 놀러왔던 날 우리들 연인같다 장난쳤을 때 넌 웃었고 난 밤 지새웠지 네가 웃으면 나도 좋아  넌 장난이라 해도 널 기다렸던 날 널 보고 싶던 밤 내겐 벅찬 행복 가득한데 나는 혼자여도 괜찮아 널 볼 수만 있다면 늘 너의 뒤에서 늘 널 바라보는 그게 내가 가진 몫인것만 같아 친구들 지겹다 말하지 늘 같은 노랠 부르는 나에게 하지만 그게 바로 내 마음인걸 그대 먼곳만 보네요혹시 넌 그날 내 맘을 알까 우리들 아는 친구 모두 모인 밤 술취한 널 데리러 온 그를 내게 인사시켰던 나의 생일 날 네가 좋으면 나도 좋아네 옆에 그를 보며나완 너무 다른 난 초라해지는 그에게 널 부탁한다는 말 밖에 널 울리는 사람과위로 밖에 못하는 나네가 웃으면 나도 좋아넌 장난이라 해도 널 기다렸던 날 널 보고 싶던 밤 내겐 벅찬 행복 가득한데 나는 혼자여도 괜찮아 널 볼수만 있다면 나 늘 너의 뒤에서 늘 널 바라보는 그게 내가 가진 몫인것만 같아,85339,288
바이브,그 남자 그 여자 (Feat. 장혜진),2006-02-27,혹시 니가 다시 돌아올까봐 다른 사랑 절대 못해 남잘 울렸으면 책임져야지 니가 뭘 알아 남자의 마음을 모든걸 다 주니까떠난다는 그 여자 내 전부를 다 가져간 그 여자 한때는 내가 정말사랑했던 그 여자 다 믿었었어 바보같이 여자는 다 똑같나봐 혹시 니가 다시 돌아올까봐 다른 사랑 절대 못해 여잘 울렸으면 책임져야지 니가 뭘 알아 여자의 마음을 모든걸 다 주니까떠난다는 그 남자 내 전부를 다 가져간 그 남자 한때는 내가 정말사랑했던 그 남자 다 믿었었어 바보같이 남자는 다 똑같나봐 우린 미치도록 사랑했었지 우린 미치도록 사랑했었지모든걸 다 주니까떠난다는 그 남자 내 마음하나 몰라주는 그 남자 한때는 내가 정말사랑했던 그 남자 다 믿었었어 바보같이 그땐 사랑이 이별인줄 모르고 그런줄도 모르고다 믿었었어 우리둘이,55503,289
바이브,가을 타나 봐,2018-09-18,계절은 돌고 돌아 돌아오는데사랑은 돌고 돌아 떠나버리고추억을 돌고 돌아 멈춰 서있는다시 그 계절이 왔나 봐나 가을 타나 봐니가 그리워진 이 밤나 혼자 널 기다리나 봐나 가을 타나 봐니가 불어오는 이 밤나 혼자서 가을 타나 봐Baby I'm lonely lonelylonely lonely추억은 Falling fallingfalling falling아무리 멀리 멀리 떠나 보내도돌아오는 난 가을 타나 봐내 곁을 스쳐가는 많은 사람들뭘 해도 채워지지 않는 시간들아무리 잊어봐도 짙어져 가는외로운 계절이 왔나 봐나 가을 타나 봐니가 그리워진 이 밤나 혼자 널 기다리나 봐나 가을 타나 봐니가 불어오는 이 밤나 혼자서 가을 타나 봐Baby I'm lonely lonelylonely lonely추억은 Falling fallingfalling falling아무리 멀리 멀리 떠나 보내도돌아오는 난 가을 타나 봐You're always breathingin my mind가슴 한구석이 시려와Baby I'm missing you every night니가 그리워나 외로웠나 봐니가 없는 이 거리에나 혼자 널 서성이나 봐참 보고 싶나 봐 너를 보내놓고아직 나 혼자 널 사랑하나 봐아직인가 봐 사랑하나 봐니가 날 떠나가던 시린이 계절이 돌아오면 가을 타나 봐그리운가 봐 가을 타나 봐,165253,290
나윤권,나였으면,2004-09-13,늘 바라만 보네요하루가 지나가고 또 하루가 지나도그대 숨소리 그대 웃음소리아직도 나를 흔들죠또 눈물이 흐르죠아픈 내 맘 모른채 그댄 웃고 있네요바보같은 나 철없는 못난 나를한번쯤 그대 돌아봐 줄 수 없는지알고있죠 내 바램들을그대에겐 아무런 의미없단 걸나였으면 그대 사랑하는 사람나였으면 수없이 많은 날을 나 기도해왔죠푸르른 나무처럼 말없이 빛난 별처럼또 바라만 보고있는 나를 그댄 알고 있나요늘 나 오늘까지만혼자 연습해왔던 사랑의 고백들도슬픈 뒷모습 그저 오늘까지만이런 내맘을 모른채 살아 갈테죠기다림이 잊혀짐보다쉽다는걸 슬프게 잘 알고 있죠나였으면 그대 사랑하는 사람나였으면 수없이 많은 날을 나 기도해왔죠푸르른 나무처럼 말없이 빛난 별처럼또 바라만 보고있는 나를 그댄 알고 있나요묻고싶죠 그댄 잘 지내는 가요함께하는 그 사람이 그대에게 잘해주나요바보같은 걱정도 부질없단걸 알지만눈물없이 꼭 한번은 말하고 싶었죠사랑한다고,88238,291
황인욱,강변북로,2022-02-06,강변북로괜히 생각나는밤 뭐해헤어지던 그 순간에도널 바래다 주던강변북로니가 좋아했던 노래처음 잡은 두손마지막 흘렸던 눈물까지왜 다 생각나는지강변북로를 지나서니가 있던 그곳에 왜 니가없어난 왜 내곁에 없는 니가또 생각나는지강변북로를 지나서아무리 달려봐도 니가 없는곳에지금 너에게 가고싶다나 혼자남은 강변북로네가없는우리 좋아했던신촌역을 지나치다너의 집 골목길 입맞추던그때 생각나는지강변북로를 지나서니가 있던 그곳에 왜 니가없어난 왜 내곁에 없는 니가또 생각나는지강변북로를 지나서아무리 달려봐도 니가 없는곳에지금 너에게 가고싶다나 혼자남은 강변북로를계속 달리면 니가 있을까매달리면 받아줄까이 마포대교를 지나아무리 달리고 달려도 왜왜 니가없어 날 떠나지마너없인 안될것같아그때로 돌아간다면차라리 널 몰랐던 난 어땠을까이젠 내곁에 없는 너를다 지워야겠지강변북로를 지나서아무리 불러봐도 소리쳐도 니가없어지금 너에게 가고싶다나 혼자남은 강변북로,14466,292
MC몽,Bubble Love,2010-03-04,널 사랑해 너보다 값진 건 없어널 사랑해 세상누구보다 더저 하늘에 빛을 따라가다 만난오직 나를 위한 한사람톡톡 튀는 우리들의 bubble lovekiss 처럼 입술모여 부는 bubble gum행여나 혹시 그댄 내맘 알까얼굴만 봐도 뭘 안먹어도 배불러1 step 2 step in 한걸음 더니맘을 열어줘 조금만 더니 목소리만 들어도 난 너무 좋아끊지말고 통화하자 5분만 더this sweet bubble love너무 새콤달콤해투명한 니맘처럼 너무 깔끔해crystal clear 널향해 달려up in the air 날려 날려don't be afraid blow it away걱정거리들 모두 밀어내너와나의 약속 서로를 위로해마치 엄마 약손 바로 치료돼널 사랑해 너보다 값진 건 없어널 사랑해 세상누구보다 더저 하늘에 빛을 따라가다 만난오직 나를 위한 한사람세상은 정글 험한 가시덤불그 사이 날 막아주는 튼튼한 건물내 몸과 마음의 치유효과를 높이는그대는 지상 최대의 내게준 선물널 위해 살아갈께 i will never stop눈물조차도 i'll never make it drop모든걸 담을 사랑의 물방울 커져가는bubble love never let it pop길거리를 걷다가도 아침밥을 먹다가도피곤해서 졸다가도 니 생각만 나방송을 하다가도 가사를 쓰다가도노래를 부를때도 니 생각만 나쓰라린 내게도 이젠 봄이 왔으니저 물방울처럼 투명해지리빛은 어둠속에 밝게 빛나니그대는 내곁에 더 밝게 빛나리널 사랑해 너보다 값진 건 없어널 사랑해 세상누구보다 더저 하늘에 빛을 따라가다 만난오직 나를 위한 한사람붕붕 뜨게 i be keepin' it up계속 배워가고 있어 사랑 지키는 법내 사랑은 투명한 bubble bubble love내 사랑은 투명한 bubble bubble love붕붕 뜨게 i be keepin' it up계속 배워가고 있어 사랑 지키는 법내 사랑은 투명한 bubble bubble love내 사랑은 투명한 bubble bubble love내 입가에 미소가 떠나질 않아너 때문에 난 너무나 행복해저하늘에 빛을 따라가다 만난오직 나를 위한 한사람,50478,293
포스트맨(Postmen),신촌을 못가,2013-01-21,신촌을 못가 한번을 못가혹시 너와 마주칠까 봐널 보면 눈물이 터질까 봐친구들 한잔 하자고 또 꼬시며불러대도 난 안가아니 죽어도 못가자주 갔었던 좋아했었던사거리 그 포장마차가 그립다니가 너무 그립다새빨개진 그 얼굴로날 사랑한다 했었던그곳엘 내가 어떻게 가니오늘 그 거리가 그리워 운다 또 운다아직 많이 보고 싶나 봐너도 어디선가 나처럼 울까 또 울까그런 너를 마주칠까 신촌을 못가데려다주던 아쉬워하던막차 버스 안에서우리 좋았지 우리 너무 좋았지뒷자리 창가에 앉아호 입김 불며 그리던 니 이름그리고 널 사랑해 그걸 어떻게 잊니오늘 그 거리가 그리워 운다 또 운다아직 많이 보고 싶나 봐너도 어디선가 나처럼 울까 또 울까그런 너를 마주칠까 신촌을 못가우리 둘만 있어도 좋았잖아종일 땀이 찼던두 손 뜨겁던 입맞춤도다 거기 있잖아 다 살아 있잖아오늘 이 노래를 부른다Good bye and Good bye이젠 너를 놓아 줄까 봐마지막으로 널 부른다사랑해 널 사랑해너를 만난 그 곳은 참 행복했었다,117827,294
