가수명,노래제목,발매일,가사,좋아요수,순위
김나영,우리 서로,2018-05-11,내게 무관심한 너 그런 널 봐도 이젠 무덤덤한 나 자연스러운 걸까 이별이란 건 원하지 않아도 오게 되는 걸까 난 이대로 아무 감정도 없인 더 못하겠어 우리 여기서 모든걸 정리하기로 해 우리 서로 몰라도 너무 모르고 지냈나 봐 서로 맘이 떠난 줄도 모르고 붙잡고 있었잖아 우리 둘로 나뉘어도 사랑했었던 마음과 좋았었던 기억만 간직한 채로 보내주기로 해 뭐가 잘못된 걸까 어쩌다 우리 뜨겁던 사랑이 식어버린 걸까 난 더 이상 버틸 힘조차 없어서 더 못하겠어 우리 여기서 모든걸 정리하기로 해 우리 서로 몰라도 너무 모르고 지냈나 봐 서로 맘이 떠난 줄도 모르고 붙잡고 있었잖아 우리 둘로 나뉘어도 사랑했었던 마음과 좋았었던 기억만 간직한 채로 보내주기로 해 셀 수도 없을 만큼 널 불러도 점점 멀어지는 널 보며 매일 밤 조금씩 널 보냈던 거야 우리 서로 달라도 너무 달라서 그랬나 봐 매번 서로 다른 길로 가는데 같을 수가 없잖아 그래 우리 좀 아플 거라고 해도 너와 나 좋았던 그 모습으로 기억하기로 해 ,43056,1407
솔지,계절의 끝에서,2022-02-25,흰 바람이 두 볼에 스쳐갈 때 떠오르는 계절을 닮았던 사람 흩날리는 나뭇잎이 쌓이는 거리 내 손끝을 감싸 쥐던 한 사람 유난히도 차갑던 나의 가슴에 적당한 온기를 불어주었던 날들이 여지껏 나 버텨낸 걸음 걸음이 되어 용기를 내 살아갈 수 있었어 한 사람을 사랑하고 그 맘을 간직하는 건 시간에 기대어 나를 달래는 일 문득 혼자 깨어날 때 떠오른 하나의 이름 그리움이 허전하게 나를 감싸오는 너라는 날들 스쳐 들은 노래가 귓가에 남아 그렇게 한참 동안을 불러보았나 봐 아직 고갤 돌리면 날 바라보고 있을까 숨죽여 흐르는 눈물이 아팠어 한 사람을 사랑하고 그 맘을 간직하는 건 시간에 기대어 나를 달래는 일 문득 혼자 깨어날 때 떠오른 하나의 이름 그리움이 허전하게 나를 감싸오는 너라는 날들 계절이 더해갈수록 더 선명한 기억 속에서 긴 시간을 내 가슴에 머물러있던 한 사람 여전히 난 아직 힘들어도 사랑해 혹시 내가 생각나면 여기 있는 날 찾아줘 언제나 그랬던 것처럼 웃으며 나의 손을 꼭 잡아줘 ,3925,1408
이승철,사랑 참 어렵다,2009-09-04,사랑이 정말 있기는 한 거니 내 맘을 다 줘도 왜 항상 떠나가는지 다시 사랑할 수 없을 것 같아 사랑 참 어렵네요 문득 보고 싶어서 문득 그리워져서 하루에도 몇 번씩 아파 내 멍든 가슴은 온통 너로 가득 차 난 아무것도 할 수가 없어 사랑 참 어렵다 어렵다 너무 힘들다 있는 그대로 날 바라보면 괜찮을 텐데 사랑 참 어렵다 어렵다 많이 아프다 내 모든 걸 다 주어도 부족한 사랑 참 어렵다 여기까지가 우리 인연인가 봐 네가 행복하다면 이별도 사랑이니까 다시 사랑하면 아프지 말자 사랑 참 어렵네요 문득 보고 싶어서 문득 그리워져서 하루에도 몇 번씩 아파 내 멍든 가슴은 온통 너로 가득 차 난 아무것도 할 수가 없어 사랑 참 어렵다 어렵다 너무 힘들다 있는 그대로 날 바라보면 괜찮을 텐데 사랑 참 어렵다 어렵다 많이 아프다 내 모든 걸 다 주어도 부족하니까 사랑 참 어렵다 어렵다 너무 힘들다 있는 그대로 날 바라보면 괜찮을 텐데 사랑 참 어렵다 어렵다 많이 아프다 내 모든 걸 다 주어도 부족한 사랑 참 어렵다  ,10938,1409
케이시 (Kassy),날 사랑한 처음의 너로 돌아와,2020-11-29,우리 수많은 사람 속에 스쳐 지나는 사람들 중 하나였다면 서로를 못 본 채로 각자의 길을 따라 살아갈 수 있었는데 지금 내가 아픈 건 누굴 탓해야 하죠 사랑한다 이 말에 나는 여전히 너를 못 떠나 온종일 너의 곁에서 널 또 기다려 이미 끝나버린 사인데 차마 놓을 수가 없어 이대로 사라질까 봐 Lalala lalala 그냥 지나쳐줘요 Lalala lalala 사랑하지 않게 처음 그 순간부터 이미 내 맘은 내 것이 아닌 게 됐어요Umm 시간이 흐를수록 그리움만 커져요 분명 눈 앞에 있는데 행복했던 날들이 점점 희미해져요 사랑한다 이 말에 나는 여전히 너를 못 떠나 온종일 너의 곁에서 널 또 기다려 이미 끝나버린 사인데 차마 놓을 수가 없어 이대로 사라질까 봐 날 사랑한 처음의 너로 돌아와 그때의 너로 안아줘 아직 내가 여기 널 기다려 작은 손짓도 난 괜찮아 짧은 말이라도 난 좋아 이렇게 곁에 있을게 Lalala lalala 그냥 지나쳐줘요 Lalala lalala 사랑하지 않게 ,11248,1410
박효신,Beautiful Tomorrow,2016-10-03,그려지지 않아 눈을 감고 있어도 그렇게나 사랑하고 사랑했었던 너를 너를 몇 번이고 몇 번이든 꿈이었다면 또 한번 원망하고 미워한 내가 미안하고 또 미안해 Because of you 난 아직도 Because of you 너무 아파 무덤덤히 걸어가다 발걸음 마다 울고 울다 다 젖어버린 눈을 감아 Because of you 그 동안 행복했어 나도 너만큼 이제야 후회가 돼 그 누구보다 날 사랑할 수 있는 건 너야 Because of you 난 오늘도 Because of you 겨우 살아 추억 속을 걸어가다 발걸음 마다 웃고 웃다 다 젖어버린 눈을 감아 Because of you 난 괜찮아 Because of you 어느 날 우리 만나면 예전처럼 내가 아무 말 없이 웃어보일게 Because of you Because of you 그래 너는 나였었고 바라만 봐도 눈물 나는 넌 나의 영원한 너란 걸 Beautiful Tomorrow 그 날 그대로 여기 남아 있을게 여기 Because of you ,58848,1411
지아,가끔,2015-09-24,눈을 가려도 다 보일 만큼 그대 모습이 느껴지는데 보고 싶단 말이 가슴에 넘치는데 난 아무 말도 못하죠 그대 마음이 내 마음보다 한참을 뒤에 걷고 있어서 여전히 모르죠 그대는 모르죠 항상 곁에 있는 내 사랑을 가끔 내 생각해도 가끔 나를 그려도 가끔 웃어 줘도 괜찮아요 그리운 이 마음조차 사랑인 것만 같아서 그댈 놓지 못해요 어른이 되어 멈춘 키처럼 사랑도 그럴 거라 믿었죠 하루가 다르게 그대가 모르게 매일 커져 가는 사랑이라 가끔 내 생각해도 가끔 나를 그려도 가끔 웃어 줘도 괜찮아요 그리운 이 마음조차 사랑인 것만 같아서 그댈 놓지 못해요 나 이렇게라도 먼발치에서 그대를 보면서 하루를 살아요 그대 알고 있나요 내가 말했었나요 항상 내 맘에 사는 한 사람 오늘은 나를 못 봐도 내일은 보게 될까 봐 그댈 놓지 못해요 ,41640,1412
김범수,슬픔보다 더 슬픈 이야기,2008-12-24,미치도록 사랑했었어 너 하나만을 사랑했었어 정말 미치도록 사랑했었어 니가 내 곁에 없는 줄도 모르고 사랑해 사랑해 사랑해 너만을 사랑해 사랑해 그 흔한 말도 한마디 못하고 나 혼자서 먼저 떠나요 나 다시 사랑하지 않으리 죽어도 사랑하지 않으리 혹시나 그대 돌아온다해도 두 번 다시 속지 않으리 차라리 사랑하기 전으로 사랑을 몰랐었던 그 때로 모든 걸 다시 되돌리고 싶어 사랑하지 않으리 사랑해 사랑해 사랑해 너만을 사랑해 사랑해 그 흔한 말도 한마디 못하고 나 혼자서 먼저 떠나요 나 다시 사랑하지 않으리 죽어도 사랑하지 않으리 혹시나 그대 돌아온다해도 두 번 다시 속지 않으리 차라리 사랑하기 전으로 사랑을 몰랐었던 그 때로 모든 걸 다시 되돌리고 싶어 사랑하지 않으리 사랑하기 때문에 그대를 사랑하기 때문에 그대의 슬픔도 그대의 아픔도 내가 전부 다 가져가요 차라리 사랑하기 전으로 사랑을 몰랐었던 그 때로 모든 걸 다시 되돌리고 싶어 사랑하지 않으리 나 사랑하지 않으리 나 다시 사랑하지 않으리  ,16953,1413
다비치,그대를 잊는다는건,2016-10-25,난 숨을 꾹 참고 그대를 바라보네요 세상이 꼭 멈춘것처럼 스쳐 지나가는 바람처럼 나를 못본다해도 내마음은 그대를 향하네 그댈 사랑하는건 참 아픈일이야 비우지 못할 마음이란건 참 슬픈일이야 그대여 우 잊지는 말아요 멈춰지지않는 사랑 그대의 눈동자 날 바라보고있네요 내 맘을 다 아는 것처럼 멀어지려해도 기억들이 우리를 묻고있죠 다른 공간 속에 나 있어도 그댈 사랑하는건 참 아픈일이야 비우지못할 마음이란건 참 슬픈일이야 그대여 우 잊지는 말아요 멈춰지지 않는 사랑 조금 늦어도 괜찮아요 운명이라면 우리 다시 만나질텐데 그댈 잊는다는건 어려운일이야 또 뒤돌아서 울어버리는 내 슬픈 꿈이야 언젠가 우 마음껏 그대를 사랑하게 되길 바래 ,16587,1414
에디킴,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),2016-04-29,울지마 이미 지난 일이야 삶의 반직선 위에 점일 뿐이야 살아가면서 누구나 겪는 일이야 어른이 되는 단지 과정일 뿐이야 단지 과정일 뿐이야 제발 이러지 말아요 끝이라는 얘기 나는 항상 시작인걸요 그댈 사랑하는 마음 점점 커져가고 있는 날 잘 알잖아요 네가 밟고 걷는 땅이 되고 싶던 잠시라도 네 입술 따뜻하게 데워줄 커피가 되고 싶던 oh 난 아직 사랑해 나를 많이 알잖아요 그댈 사랑하며 나를 모두 버렸다는 걸 혼자 울며 걷는 나를 모르나요 그러니 제발 이러지 마요 그래 어느 하늘 아래 안에 작은 내 사랑 이젠 나의 사랑한단 말도 의미도 잠시 우리의 힘들었던 지나간 나의 넌 기리 위리 우리의 히리 위리 돌릴 수 없는 우리 I know 이제는 돌리지 못할 거란 걸 you know 아니 너를 사랑한단 걸 오래 전 노래처럼 오래 오래 널 간직할래 그래 너만을 위한 나의 사랑은 이래 난 하지만 행복해 나같이 나쁜 남자를 만나 힘들었던 그만큼 너를 아껴줄 자상하고 부드럽고 따뜻한 그런 남자였음 좋겠어 hey I just wanna let you go 꿈에서라도 싫어요 떠나지 말아요 나는 죽을지도 몰라요 이대로 행복한걸요 모르겠나요 아무것도 바라지 않아 지나간 사랑으로 날 그대의 추억 속에서 살게 할 건가요 사랑은 계속 커져갈 텐데 이대로 나를 정말 보낼 건가요 울지마 이미 지난 일이야 버틸 수 없을 만큼 힘들겠지만 삶의 반직선 위에 점일 뿐이야 어느 때보다도 긴 시간이겠지만 살아가면서 누구나 겪는 일이야 쉽게 받아 들일 수는 없겠지만 어른이 되는 단지 과정일 뿐이야 단지 과정일 뿐이야 ,78682,1415
박원,나를 좋아하지 않는 그대에게,2015-11-12,나의 마음이 너무 뜨거워서 당신의 마음을 뜨겁게 할 줄 알았는데 당신의 마음이 너무나도 차가워서 나의 마음이 그렇게 식어 버렸어요 나의 사랑이 언제나 샘솟아서 당신의 마음에 모두 담아낼 줄 알았는데 날 담아두는 너의 마음이 그렇게 작을 줄 몰라서 나의 사랑이 모두 쏟아져 버렸어요 이젠 울지 않을래 나의 맘이 점점 식어가고 이젠 슬프지 않을래 날 좋아하지 않는 너인데 너의 눈빛에 나의 맘은 금이 가고 너의 말투에 내 맘은 와장창 다 박살 나고 너를 미워하고 비워내도 친구를 붙잡고 욕을 해도 혼자 끝내는 오늘까지도 넌 너무 예쁘구나 이젠 나 울지 않을래 나의 맘이 점점 식어가고 이젠 슬프지 않을래 날 좋아하지 않는데 ,68038,1416
왁스,전화 한 번 못하니 (Feat. 미스에스 태혜영),2009-02-06,전화 한 번 못하니 벌써 날 잊어버렸니 아님 이제 내 번호 조차도 기억 못하니 잘 지내는지 밥은 챙겨먹는지 너 없이 울진 않을까 걱정도 안되니 끊는 전화가 오면 혹시나 니가 아닐까 하루종일 니 생각에 숨이 멎을것 같아 좋은걸봐도 맛있는걸 먹어도 눈물에 가리고 또 얹혀서 너만 더 생각나 사랑해 이렇게 나를 울려도 미안해 널 잊을수가 없어서 매일 숨을 쉴때마다 눈 감을때마다 니 기억과 함께 사는걸 어떡해 나 정말 너무 아픈데 너땜에 딴 사랑도 못하잖아 아무리 널 욕해봐도 미워해봐도 나에겐 그래도 사랑인걸 좋은 사람 생겼니 요즘도 많이 바쁘니 얼마전 니 생일엔 누구와 함께 보냈니 정말 못됐어 헤어지면 끝이니 사랑이 어떻게 어떻게 그럴수있니 사랑해 이렇게 나를 울려도 미안해 널 잊을수가 없어서 매일 숨을 쉴때마다 눈 감을때 마다 니 기억과 함께 사는걸 어떡해 나 정말 너무 아픈데 너 땜에 딴 사랑도 못하잖아 아무리 널 욕해봐도 미워해봐도 나에겐 그래도 사랑인걸 시간이 흐르면 괜찮아 질 줄 알았는데 시간이 흐르면 너 잊혀질 줄 알았는데 그런게 아니었어 맘이 너무 아파 나 힘든 시간이었어 널 보내고부터는 길을 걷다가도 자꾸만 니가 눈에 밟혀 무심코 누른 니 번호에 내 손 끝이 떨려 하루를 살아도 너와 함께 하고싶어 변하지 않는 이런 내 맘 전해주고 싶어 아직도 내 가슴엔 니가 뛰고 있다고 돌아와 도저히 난 안되겠어 너없인 아무것도 못하잖아 네 자리가 너무 커서 채울 수 없어서 내 눈물만 흘러 넘쳐나 죽어도 죽어도 난 널 못잊어 함께한 추억이 너를 붙잡아 조금 늦어도 괜찮아 돌아오면 돼 나에겐 그래도 사랑인걸  ,13152,1417
효린,미치게 만들어,2013-08-21,듣고 있나요 내 마음을 보고 있나요 내 눈물을 이 세상에 하나 오로지 단 하나 난 너여야만 하는데 왜 자꾸 내게서 도망치나요 왜 자꾸 내게서 멀어지나요 내 곁에 있어줘요 내 손을 잡아줘요 날 사랑한다면 미치게 만들어 니가 날 울게 만들어 니가 가까이 손에 잡힐듯해 잡으면 멀어지는 바람처럼 혼자서 하는게 사랑 남는 건 눈물인 사랑 그런 거지같은 그런 바보같은 사랑 한번만 그대를 안아도 되나요 마지막 인사를 나 해도 되나요 사랑했던 추억을 행복했던 기억을 잊지 말아요 미치게 만들어 니가 날 울게 만들어 니가 가까이 손에 잡힐듯해 잡으면 멀어지는 바람처럼 혼자서 하는게 사랑 남는 건 눈물인 사랑 그런 거지같은 그런 바보같은 사랑 언젠가 우리 다시 만나는 그날 그때 우리 헤어지지마요 가슴이 하는 말 사랑해 눈물이 하는 말 미안해 아무리 주워담고 담아봐도 쏟아져버리는 말처럼 혼자서 하는게 사랑 남는 건 눈물인 사랑 그런 거지같은 그런 바보같은 사랑 ,54329,1418
정창룡,나 정말 힘들어 (Feat. 이지용),2020-09-17,우리는 어디서부터 잘못된 걸까 너와 싸우고 나면 가끔 이런 생각을 해 날 이해해 주고 생각해 주는 게 어렵니 이런 내가 이기적인 걸까 나를 좀 더 바라보고 가끔은 날 위로해줘 나도 너에게 가끔 기대면서 사랑하고싶어 내가 화내고 소리를 질러봐도 넌 변하지 않나 봐 그런 네 모습에 나는 점점 지쳐가고 있어 너와 함께한 시간이 아쉬워서 널 놓지도 못했어 이제는 내가 정말 너무 힘들어 우린 정말 사랑했고 한때는 전부였는데 그때 우리가 너무 그리워서 날 아프게만 해 내가 화내고 소리를 질러봐도 넌 변하지 않나 봐 그런 네 모습에 나는 점점 지쳐가고 있어 너와 함께한 시간이 아쉬워서 널 놓지도 못했어 이제는 내가 정말 너무 힘들어 사랑한다는 그 말 맨날 말뿐인 너잖아 한순간에 위기를 너는 넘기려고 미안하다는 그 말 이제 정말 지겨워 내가 아프고 힘들고 망가져도 널 놓치기 싫었어 그런 네 모습도 나는 정말 사랑했으니까 이제 우리는 모든 게 끝이란 걸 너도 잘 알잖아 이제는 내가 정말 너무 힘들어 이제는 정말 우리 헤어지자 ,6862,1419
백현 (BAEKHYUN),바래다줄게 (Take You Home),2017-04-14,알아 아무렇지도 않은 척해 봐도 기다린단 걸 애써 웃어 보는 눈가에 묻은 슬픔 내가 어쩔 수 없단 걸 느낄 수 있어 괜찮아 미안하단 말 곁에 있는 것만으로 충분해 하지 마 아냐 됐다 그냥 네 맘 편하면 들어줄게 네 남자 아니지만 조금만 지켜봐 줘 I need you girl 너의 그 사람 아니지만 너를 안아줄 순 없어도 널 집에 데려갈 넓은 등을 가진 그런 남자야 바래다줄게 내게 기대 아무렇지도 않은 척해 봐도 기다린단 걸 애써 미소 짓는 입가에 묻은 슬픔 네가 어쩔 수 없단 걸 느낄 수 있어 괜찮아 미안하단 말 곁에 있는 것만으로 충분해 하지 마 아냐 됐다 그냥 네 맘 편하면 들어줄게 네 남자 아니지만 조금만 지켜봐 줘 I need you girl 너의 그 사람 아니지만 너를 안아줄 순 없어도 널 집에 데려갈 넓은 등을 가진 그런 남자야 바래다줄게 내게 기대 이 말도 안 되는 어설픈 위로만으로 힘이 되었단 걸 그때의 난 널 웃게 할 수 있단 걸 그 앤 왜 모르는지 내 모습 그대로를 조금만 지켜봐 줘 I love you girl 너의 그 사람 아니지만 지금 안아볼 순 없대도 네 곁을 지켜줄 넓은 맘을 가진 그런 남자야 바래다줄게 내게 기대 ,120584,1420
러니 (RUNY),이렇게 지금,2022-07-24,캄캄한 어두움에 홀로 외로이 남아 숨죽여 흐느끼는 그대 모습이 보여 괜찮아요 알아요 그대 마음을 모두 다 그대의 잘못이 아니잖아요 나를 봐요 눈물 흘리지 말아요 그대 곁에 내가 있어 줄게요 많이 바라지 않아요 그대에게 이맘 알고 있겠죠 누가 뭐라 부르던 상관없겠죠 우리 두 사람이 함께할 수만 있다면 이렇게 지금 난 괜찮아요 우리의 날들을 생각하진 말아요 나 지금 그냥 이대로 그대 곁에서 같이 웃어 줄 수만 있다면 난 충분해 이렇게 지금 눈물 흘리지 말아요 그대 곁에 내가 있어 줄게요 많이 바라지 않아요 그대에게 이맘 알고 있겠죠 누가 뭐라 부르던 상관없겠죠 우리 두 사람이 함께할 수만 있다면 이렇게 지금 난 괜찮아요 그대의 모든 걸 난 알고 싶어요 그대의 마음을 말해요 이제는 더 이상 혼자가 아니라고 말하고 싶어요 어떻게라도 그대를 지킬게요 나를 믿어봐줘요 눈물 흘리지 말아요 그대 곁에 내가 있어 줄게요 많이 바라지 않아요 그대에게 이맘 알고 있겠죠 누가 뭐라 부르던 상관없겠죠 우리 두 사람이 함께할 수만 있다면 이렇게 지금 난 괜찮아요 ,57,1421
트리탑스,청개구리,2007-10-19,한 날도 한 시도 그댈 잊어본 적 없어요 모진 장난이라고 잠시 화난 거라고 이별 앞에도 뒷걸음만 치죠 철없이 속없이 그댄 말 알아도 안 들었죠 그땐 왜 몰랐는지 행복에 둔했는지 자존심 앞서 다치게 했는데 헤어져도 반대로만 살아요 다 잊자던 말 가슴 치며 어겨요 숨 못 쉬게 아파요 다 거짓 약속인데 그댄 이 맘 모른 채 지킬까 봐 안 돼요 못 해요 잊는 건 반쯤 죽는 거 같아 그대 상처줬던 말 싫어하던 버릇들 고쳐볼게요 달라질게요 부디 용서할 수 있게 헤어져도 반대로만 살아요 다 잊자던 말 가슴 치며 어겨요 숨 못 쉬게 아파요 다 거짓 약속인데 그댄 이 맘 모른 채 지킬까 봐 내 사랑은 왜 이렇게 아픈가요 못난 눈물로 내 가슴이 헐어요 있을 땐 못 해줘서 없을 땐 못 잊어서 사는 동안 못 끝낼 사랑이죠 돌아온다면 내가 나를 속여요 이젠 내가 할게요 사랑해서 우는 일 그댄 내 곁에 올 것 같아 기다리죠 천 번을 돌아서도 음음 그대  ,18108,1422
정동원,이별의 얘기,2021-12-08,이별의 얘기가 시작되는 건 여전히 바래 본 적도 원한적도 없어 고갤 들지도 못하고 조용히 흐르던 시간 거기 있던 너와 나 아프게 가슴 속으로 박힌 듯한 말들 진심이 아닌 게 더 많았는데 후회만 남아 다시 되돌릴 수도 없다는 걸 다 알아 눈부시던 사랑을 바랬던 우리 어딜 가려 하는지 전부 흐트려 놓고 추억으로만 남겨둔 채 떠난거야 코끝이 아려 올 수록 눈물이 나네요 내 맘에 쌓여 있는 이 사랑을 어떻게 지워 다시 되돌릴 수도 없다는 걸 다 알아 눈부시던 사랑을 바랬던 우리 어딜 가려 하는지 전부 흐트려 놓고 추억으로만 남겨둔 채 떠난거야 손 끝에 닿을 수 없는 너 결국 그대 내게서 떠나는 모습만이 언제쯤 그댈 다 지워 낼 수 있을까 두 번 올 수 없겠지 그럴 일은 없겠지 부를 수 없는 네 이름만 남겨두고 ,5129,1423
Red Velvet (레드벨벳),In My Dreams,2022-03-21,In my dreams you love me back 꼭 춤추듯이 둘만의 공중을 돌고 돌지 Uh 긴 밤을 건너 어디든 금세 닿을 듯해 우린 Yeah 끊이지 않는 웃음 구름 위의 발걸음 사탕 같은 네 두 눈 꿈만 같애 간지러운 목소리 깃털 같은 손길이 영원 속에 머물길 난 기도해  In my dreams you love me back In my dreams you love me back 꿈에서도 꿈인걸 알면서도 I still love you 이대로 Don't wake me up 달콤하게 날 속여줘 In my dreams 돌아갈래 꿈속의 널 찾아 I’m going mad 더 조금 더 멀리 현실로 돌아오는 길을 모르게 Yeah 영원하자던 Promise 가득 날리던 꽃잎 환상 같던 그 Happy Ending 속에 부서지듯 깨어나 한참이나 멍해 난 애써 다시 눈 감아 잠을 청해 In my dreams you love me back In my dreams you love me back 꿈에서도 꿈인걸 알면서도 I still love you 이대로 Don't wake me up 달콤하게 날 속여줘 In my dreams 우린 Happily forever after In my dreams 눈 뜰 수 없을 만큼 황홀해 In my dreams you love me back In my dreams you love me back 꿈에서도 꿈인걸 알면서도 I still love you 이대로 Don't wake me up 네 품 안에 날 가둬줘 In my dreams you love me back In my dreams you love me back In my dreams you love me back,16259,1424
육성재 (비투비),그날의 바람,2020-03-02,바람이 불어오는 곳에서 그 언젠가 너를 안고 있어 Um 지금 이 냄새가 좋아 내 기억 속에 네가 남기고 간 어느 날 문득 떠오르는 너의 미소가 짙은 향수처럼 내게 남아 Um 내 시계를 반대로 돌려놓고 있어 그날의 바람 따라 너를 만나 추억 너머 그때 그 길을 걸어 너와의 시간 따라 새겨진 모든 게 내게 다시 찾아온 선물 다시 찾아온 너 언젠가 너와 함께 듣곤 했던 노래가 내게 녹아 흥얼거릴 때마다 Um 내 시간은 그때로 흘러가고 있어 그날의 바람 따라 너를 만나 추억 너머 그때 그 길을 걸어 너와의 시간 따라 새겨진 모든 게 내게 다시 찾아온 선물 참 많이 웃었고 언제나 예뻤던 모든 순간을 너로 기억할게 시간이 지나도 바래지지 않게 남김없이 너를 담아 그날의 바람 따라 너를 만나 추억 너머 그때 그 길을 걸어 너와의 시간 따라 새겨진 모든 게 내게 다시 찾아온 선물 아름다웠던 유난히 빛나던 추억 너머 그때의 네가 보여 우리의 시간마다 쓰여진 모든 게 내게 가장 소중한 선물 가장 소중한 너 ,34570,1425
에이치코드 (H:CODE),그 날 (Feat. 헤이즐),2016-02-26,그대 떠난 내 맘속엔 그리운 그대 모습만이 남아 있는데 함께였던 그 날이 되돌릴 수 없는 그 날이 아직 내 맘속에 남아 영원할 줄 알았던 그대와의 사랑이 이렇게 끝나버리는 걸까 행복했던 그날을 잊을 수가 없어서 그때 그 날들을 그 때 그 순간을 떠나 보내지 못해 그 날 그대와 함께한 그 날 그대와 손 잡던 그 날 이젠 내게 잊기 힘든 그 날인데 Tonight 그대가 보고픈 이 밤 눈물만 흐르는 이 밤 흩어져간 이젠 잊을 수 없는 그 때 그 날 후회로만 남았던 그대와의 사랑을 다시 되돌릴 순 없는 걸까 눈물만 흘리던 그대 모습 보면서 그 때 그 날들을 그 때 그 순간을 떠나 보내지 못해 그 날 그대와 함께한 그 날 그대와 손 잡던 그 날 이젠 내게 잊기 힘든 그 날인데 Tonight 그대가 보고픈 이 밤 눈물만 흐르는 이 밤 흩어져간 이젠 잊을 수 없는 그 때 그 날 언제나 그대 곁에 머물고 싶은데 더 이상 사랑해선 안 되는 건지 언젠가 그대가 돌아올 거란 미련한 생각에 자꾸 내 마음은 타들어 가는걸 그 날 그대와 함께한 그 날 그대와 손 잡던 그 날 이젠 내게 잊기 힘든 그 날인데 Tonight 그대가 보고픈 이 밤 눈물만 흐르는 이 밤 흩어져간 이젠 잊을 수 없는 그 때 그 날 ,18201,1426
임창정,나의 연인(我戀),2000-02-10,너를 알기 전에 나 어떻게 혼자 살아 왔을까  너 없는 세상 이렇게도 내게 눈물나는 행복  기다릴 줄은 몰랐어 너에게 모두 줄거야  너를 위한 건 무엇이든 제발 언제나 처음 내게 오던 날처럼  기쁨으로 내게 있어줘 이젠 나보다 너를 사랑한다는 그 말  모두 이해해 너무 사랑하니까   니가 웃음질때 난 더 크게 웃고  너 아플땐 난 더 아파  내 삶과 세상 모두가 밝게만 빛나 보여  힘든 하루도 너를 보면 견딜 수 있어  너에게는 웃는 나이길 내겐 아무도 없어  오직 너만이 나를 살게해 널 사랑한뒤   너를 느낄때 난 살아있어 너는 내 행복의 전부니까  제발 언제나 처음 내게 오던 날처럼 기쁨으로 내게 있어줘  이젠 나보다 너를 사랑한다는 그말 모두 이해해  너무 사랑하니까  제발 언제나 처음 내게 오던 날처럼  기쁨으로 내게 있어줘 이젠 나보다 너를 사랑한다는 그말  너에게 하고 싶어 너를 너무 사랑해      ,16367,1427
승희 (오마이걸),"그날 (The day) (세기말 풋사과 보습학원, 네이버 웹툰)",2022-06-23,You and I 닿을 듯 말 듯 한 그림자 가끔 스치는 어깨 헷갈리는 마음으로 하늘을 바라보았지 장난처럼 흘려버린 설렘 별거 아닌 척하며 웃어넘긴 날 새벽엔 잠에 들지도 못했어 그날의 기억 유난히 따스했던 햇빛이 붉게 물들인 두 볼이 너 때문인 건 너는 정말 모를 거야 몰래 숨겨둔 비밀 우연히 만났던 날도 몇 번을 다시 갔던 거야 소원 하나 I want to be friends with you Just with you Like you like you Oh I want you Like you like you You and I 비에 젖었던 그날 밤 네가 빌려준 품에 기대어서 부끄러운 기분이 싫지 않았지 어느 순간 가슴 깊은 떨림 늘 든든했던 너니까 나도 모르게 내 손을 너와 맞대고 싶었어 그날의 기억 유난히 따스했던 햇빛이 붉게 물들인 두 볼이 너 때문인 건 너는 정말 모를 거야 몰래 숨겨둔 비밀 우연히 만났던 날도 몇 번을 다시 갔던 거야 소원 하나 I want to be friends with you Just with you Like you like you Oh I want you Like you like you ,2367,1428
로이킴,휘파람,2012-10-22,그대 떠난 여기 노을진 산마루턱엔 아직도 그대 향기가 남아서 이렇게 서있소 나를 두고 가면 얼마나 멀리 가려고 그렇게 가고 싶어서 나를 졸랐나 그대여 나의 어린애 그대는 휘파람 휘이히 불며 떠나가 버렸네 그대여 나의 장미여 사랑하는 그대 내곁을 떠나갈적엔 그래도 섭섭했었나 나를 보며 눈물흘리다 두손잡고 고개 끄덕여 달라 하기에 그렇게 하기 싫어서 나도 울었네 그대여 나의 어린애 그대는 휘파람 휘이히 불며 떠나가 버렸네 그대여 나의 장미여 그대여 나의 어린애 그대는 휘파람 휘이히 불며 떠나가 버렸네 그대여 그대여 그대여 그대여 나의 장미여 ,62983,1429
