가수명,노래제목,발매일,가사,좋아요수,앨범사진,songId,순위
솔비,그대를 그리다,2022-08-01, 나 그대를 기다릴게요 그대가 내게 오기를 간절히 바래 볼게요 조금 남겨진 추억들을 난 하나씩 꺼내보면서 행복했던 기억들 지금도 함께 하길 바래요 그댄 나 없이 행복할 수 있나요 이제라도 잊을 수 있게 내게도 알려줘요 그대를 그리다 난 울었고 그대를 그리다 잠이 들고 또 하루가 지나 또 이틀이 지나 기나긴 날이 가죠 그대를 그리다 난 또 울고 지나간 추억 속에 갇혀 있어 나는 오늘도 기다리고 있어요 가끔 그때가 생각이 나요 좋았던 일만 가득한 추억에 아파하네요 너무 달라진 우리의 시간 이상하게 지쳐만 가 서툴렀던 이별만 아직도 선명하게 남아요 하루 몇 번씩 스쳐가는 그대가 왜 이렇게 눈물이 나죠 내게도 알려줘요 그대를 그리다 난 울었고 그대를 그리다 잠이 들고 또 하루가 지나 또 이틀이 지나 기나긴 날이 가죠 그대를 그리다 난 또 울고 지나간 추억 속에 갇혀 있어 나는 오늘도 기다리고 있어요 이젠 볼 수도 네게 달려갈 수도 없어 헤어져도 반대로 사는 나 그리워하다가 미워하고 널 보고 싶다가 보기 싫고 넌 나라는 삶에 맘대로 들어와 왜 날 불행하게 만들고 갔어 혼자 남겨진 밤 한 번 더 떠오른 네 얼굴에 나는 오늘도 기다리고 있어요  ,140,https://cdnimg.melon.co.kr/cm2/album/images/110/18/176/11018176_20220729165034_500.jpg?38d4330381b913936d50486ac78825a9/melon/resize/282/quality/80/optimize,35485859,1751
진우철,사랑을 믿어요,2022-08-01, 내가 또 사랑에 빠졌나 봐요 온종일 그대 생각뿐이죠 속으로 그대 얼굴을 떠올려보면 내 입이 귀에 걸려요 한순간 불장난은 아니겠죠 이번엔 다를 것만 같아요 어쩌면 내가 그대를 만나기 위해 지금껏 살아온 것 같아 멈출 수 없어요 내 마음 지금도 이렇게 그대 하나만을 원해요 보이지 않아도 느낄 수 있어요 우리의 사랑을 믿어요 그대를 사랑할 수 있는 것만으로 가슴이 터질 것만 같아 멈출 수 없어요 내 마음 지금도 이렇게 그대 하나만을 원해요 보이지 않아도 느낄 수 있어요 우리의 사랑을 믿어요 약속해요 시간이 지나도 내 사랑 이대로 영원히 이렇게 우리 두 사람 이뤄진다면 난 더 바랄 게 없어요  ,32,https://cdnimg.melon.co.kr/cm2/album/images/110/16/708/11016708_20220728152623_500.jpg?b5e5ceb93a0ea2828799197d54ce92fb/melon/resize/282/quality/80/optimize,35480520,1752
양원식,회상,2022-08-01, 그대 사랑했던 그 시절 다시 돌아왔네 어느날 내게온 사랑은 이제 가고 없네 그대 떠나던 날 내모습 초라해 보이던 기억은 아주 멀리 나 처럼 잊어버려요 이제와 그리워 한들 돌아갈 수 없네 다시 그대의 소식을 들을 수 없었네 사랑을 그 사랑을 지키지 못한 날들을 후회 또 후회 해봐도 그댈 볼 수 없네 이제와 그리워 한들 돌아 갈 수 없네 다시 그대의 소식을 들을 수 없었네 사랑을 그 사랑을 지키지 못한 날들을 후회 또 후회 해 봐도 그댈 볼 수 없네 후회 또 후회 해 봐도 그댈 찾을 수 없네  ,5,https://cdnimg.melon.co.kr/cm2/album/images/110/18/258/11018258_20220729175402_500.jpg?51456cc19dba62ad9f0f91201b2d2e3b/melon/resize/282/quality/80/optimize,35486346,1753
우든노이즈,너울,2022-08-01, 그대 무릎에 뜬 달 물장구치던 발 한없이 일렁이다 어느새 이렇게나 밀려온 지 몰랐네 모닥불 앞의 말 별빛에 모인 밤 까맣게 물들이다 저 하늘이 수평선에 맞닿으면 갈래 하얀 방파제를 회색빛으로 물들인 물결 위 그 이름 새겨 넣고 하늘 위 어둠 속 불꽃놀이가 번지면 몰래 그대 손잡아요 발에 닿는 모래가 간지러워 미소 띤 거죠 밤바다는 점점 깊어가 나 모른 새 흠뻑 젖었나 밀물처럼 쏟아지는 잠 썰물에 띄운 마음 그대 무릎에 뜬 달 물장구치던 발 한없이 일렁이다 어느새 이렇게나 밀려온 지 몰랐네 모닥불 앞의 말 별빛에 모인 밤 까맣게 물들이다 저 하늘이 수평선에 맞닿으면 갈래 저 하늘이 수평선에 맞닿으면  ,2,https://cdnimg.melon.co.kr/cm2/album/images/110/18/230/11018230_20220729172538_500.jpg?be823954677eb75f026763a96ea36906/melon/resize/282/quality/80/optimize,35486237,1754
애프터나인,father and son,2022-08-01, 어느어린시절에 그대손을잡고 생에첨으로 야구장에갔죠 그대어께에 올라타서 한참을 신나게 소리질렀던 내어릴적 선물같은 먼지쌓인 추억들 이제서야 나 꺼내보아요 이제다시그댈 볼수없지만 닿을수 있을지도 모르지만 이노래를 그댈위해 부를께 어느 더웠던 여름날 평범한 날들의 학창시절 바쁜 어머니대신 싸주신 도시락안에 들어있던작은 쪽지하나 그날에 서툴렀던 당신의 말들을 이제서야 나 꺼내보아요 이제다시그댈 볼수없지만 닿을수 있을지도 모르지만 이노래를 그댈위해 부를께 그저 미워만 했던 지나날을 돌아봐 조금먼저 그대의손을 내가잡았더라면 더늦기전에 한번만 그댈위해 노래할께요 이노래가 그대에게 닿기를 이제다시그댈 볼수없지만 닿을수 있을지도 모르지만 이노래를 그댈위해 부를께 이노래를 그댈위해 부를께  ,5,https://cdnimg.melon.co.kr/cm2/album/images/110/18/063/11018063_20220729154502_500.jpg?0506a5356362a30e98fc6c63daf817ec/melon/resize/282/quality/80/optimize,35485266,1755
J by J,너와 나,2022-08-01, 이른 새벽 차갑게 물들어가는 시간에 흔들린 너의 꿈속 끝에서 헤어나올까 안아줄게 스쳐 지나가던 가벼운 날들이 조금은 후회들로 또 말로 설명 할 수 없는걸 알잖아 너와나 이 길의 끝에서 널 다시 그려 가끔 길을 잃을 때 곁에서 항상 이끌어주는 널 이젠 내가 곁에서 함께할게 꼭 내 손 잡아 조금 걸어볼까 바람을 타고 걱정은 잠시 내려놔 말로 설명 할 수 없는걸 알잖아 너와나 이 길의 끝에서 널 다시 그려 너의 걸음 위에 꽃을 피워낼게 어디를 가던 같이 사랑해 어떤 순간에도 흔들리지 않아 눈부신 앞길에 하얗게 번져가는 너의 색으로 물들어 너의 향기로 가득 채워가 너와나  ,4,https://cdnimg.melon.co.kr/cm2/album/images/110/18/031/11018031_20220729150138_500.jpg?ccf1d9d4b60bf1f0eb6906aec98b7e40/melon/resize/282/quality/80/optimize,35484886,1756
오씨 (oc),빗물,2022-08-01, 밤새 내리던 비가 그친 것 같아 이렇게 너도 그칠까 너의 기억 너의 흔적들도 모두 다 빗물에 씻겨 내려갈까 창밖을 멍하니 바라보다 희미한 너의 향기가 연기처럼 피어나 하루 종일 너를 지울 수 없어 흐르는 눈물에 더 선명해져가 다시 쏟아지는 너의 조각들 부서지는 빗물에 네 미소가 피어나 밤새 내려도 너는 그치질 않아 어느새 너로 가득해 너의 표정 너의 습관까지 모두 다 빗물에 다시 되살아나 창밖을 멍하니 바라보다 문을 닫아도 네가 있어 빗소리에 실려와 하루 종일 너를 지울 수 없어 흐르는 눈물에 더 선명해져가 다시 쏟아지는 너의 조각들 부서지는 빗물에 네 미소가 피어나 하염없이 걷다보면 길가에 고인 빗물들 꼭 그 위로 지나가던 너 빗물이 남긴 흔적이 웃고 있는 너를 닮아서 비에 젖은 거릴 맴돌고 있어 너와 늘 걷던 길 모두 그대론데 그칠걸 알지만 좀 더 아플게 내리는 비 맞으며 넌 내안에 피어나 흐르는 눈물에 더 선명해져가 다시 쏟아지는 너의 조각들 찬란하게 부서져 이젠 안녕 내사랑  ,5,https://cdnimg.melon.co.kr/cm2/album/images/110/17/959/11017959_20220729135317_500.jpg?d17edb68e68969f9cccbdd84f94af4d4/melon/resize/282/quality/80/optimize,35484557,1757
임정묵,롱디,2022-08-01, 유난히 네가 생각나는 날이야 같은 하늘 바라보며 너무 보고 싶단 그 말에 네가 생각나는 날이야 우리의 거린 멀어도 예쁜 너와 주말 데이트 손꼽아 기다려 네가 보고 싶을 때마다 내게 준 인형 보고 또 손에 낀 커플링 Out of sight and Out of mind 우리한테 어울리지 않는 말 오늘 하루가 다 지나가면 널 보내야 하잖아 유난히 네가 생각나는 날이야 같은 하늘 바라보며 날 사랑한단 그 말 너무 떨려서 잠도 오지 않아 우리가 두 손 잡고 미래로 날아가면 좋을 텐데 이 시간이 다 지나가면 꽃길만 걷게 해줄게 유난히 네가 생각나는 날이야 같은 하늘 바라보며 날 사랑한단 그 말 너무 떨려서 잠도 오지 않아 유난히 네가 생각나는 날이야 오늘은 널 만나러 가는 날이야 기다리던 오늘이야 너무 보고 싶었단 말에 네가 생각나는 날이야 너를 사랑한단 말이야  ,13,https://cdnimg.melon.co.kr/cm2/album/images/110/17/888/11017888_20220729112940_500.jpg?a1b6059aa054d9b95dea02b26d43dd60/melon/resize/282/quality/80/optimize,35484206,1758
파인애플스튜디오,Beautiful (Vocal by Kang Yu jin),2022-08-01, 왜 이렇게 떨리는지 붉어진 내 두볼을 숨겨봐도 숨겨지지 않아 알고싶어 너도 나 같은지 나 처럼 설레는지 나의 하루를 궁금해 하는지 어느새 달라진 우리 둘 사이 너도 나와 같다면 말해줘 하루하루 뷰티풀데이 매일매일 원더풀데이 커져가는 내 맘 너에게 전하고 싶어 Oh 자꾸자꾸 생각이나 자꾸자꾸 보고픈걸 이제 시작해요 우리 둘이 알고싶어 너도 나 같은지 어두운 밤 하늘이 아쉬운지 네 맘이 궁금해 어느새 달라진 우리 둘 사이 너도 나와 같다면 말해줘 하루하루 뷰티풀데이 매일매일 원더풀데이 커져가는 내 맘 너에게 전하고 싶어 Oh 자꾸자꾸 생각이나 자꾸자꾸 보고픈걸 이제 시작해요 우리 둘이 내 손을 잡아줘요 이젠 더는 망설이지않아 행복하게 해줄게요 하루하루 뷰티풀데이 매일매일 원더풀데이 커져가는 내 맘 너에게 전하고 싶어 Oh 자꾸자꾸 생각이나 자꾸자꾸 보고픈걸 이제 시작해요 우리 둘이  ,2,https://cdnimg.melon.co.kr/cm2/album/images/110/17/884/11017884_20220729112511_500.jpg?d442029c20fb9e4908f95206ac54e152/melon/resize/282/quality/80/optimize,35484201,1759
수연,사랑이 뭐길래 (Cover Ver.),2022-08-01,None,0,https://cdnimg.melon.co.kr/cm2/album/images/110/17/852/11017852_20220729111149_500.jpg?9ca7ca35b2440e310011164d860201ac/melon/resize/282/quality/80/optimize,35484019,1760
장락,애비 (방송용),2022-08-01, 절망의 노래를 부를 때 흔들리며 너희들을 잠시 놓았다 사랑이 사랑이 저물었다고 쉽게 말한 죄 때문에 생계의 바다 앞에 홀로서 서러운 몸뚱아리로 애비는 애비는 막막 했었다 몸 던져 세상과 싸우지 못해 치욕의 잎사귀에 맞기도 했고 돌아보니 긴 세월 내가 한 일은 삼십년 동안 밥벌이 그래도 꽃은 또 피고지고 다시 또 피어나겠지 비내리는 창가에 앉아서 사랑의 편지를 쓴다 몸 던져 세상과 싸우지 못해 치욕의 잎사귀에 맞기도 했고 돌아보니 긴 세월 내가 한 일은 삼십년 동안 밥벌이 그래도 꽃은 또 피고지고 다시 또 피어나겠지 비내리는 창가에 앉아서 사랑의 편지를 쓴다 비내리는 창가에 앉아서 사랑의 편지를 쓴다  ,2,https://cdnimg.melon.co.kr/cm2/album/images/110/17/845/11017845_20220729111103_500.jpg?3f8e7f35aaed36b7e58f2e2f2fb7c818/melon/resize/282/quality/80/optimize,35483990,1761
노세영,잠들지 못하는 그대들에게 (Feat. 이석창),2022-08-01, 그댄 오늘도 내일 밤을 걱정하죠 혼자 잠에 들지 못하고 그댈 모질게 괴롭혔던 모난 말이 이 밤을 길게 만들죠 불끈 방안 그대 숨죽여 울어요 날카로운 말들이 그대를 상처 입혀도 혼자 긴 밤 속을 헤매지 말아요 괜찮아요 아무 걱정 말아요 많은 걱정들에 사로잡힌 밤 많은 생각들에 사로잡힌 밤 괜찮아요 다 잘 될 거니까 많은 걱정들이 우릴 막아도 많은 생각들에 겁을 먹어도 걱정 말아요 다 잘 될 거야 숨이 턱 끝까지 조여올 때도 포기하지 말아요 아무 일도 없을 거야 수많은 역경이 그댈 괴롭혀도 괜찮아요 아무 걱정 말아요 많은 걱정들에 사로잡힌 밤 많은 생각들에 사로잡힌 밤 괜찮아요 다 잘 될 거니까 많은 걱정들이 우릴 막아도 많은 생각들에 겁을 먹어도 걱정 말아요 다 잘 될 거야  ,8,https://cdnimg.melon.co.kr/cm2/album/images/110/16/081/11016081_20220728103303_500.jpg?baeed63b00575c2f61064f7327fd84ac/melon/resize/282/quality/80/optimize,35478162,1762
굿맨 (Goodman),휘청이는 이별,2022-08-01, 너무 슬피 울거나 너무 가슴 아파하지 마세요 떠난 사랑이 찾아 오나요 인연의 굴레 속에 마지막 잎새 눈물처럼 그저 사랑이 흔들린 건 아니라오 너무 미워도 그렇다고 그리워도 마세요 사랑은 가슴으로 하는 거니까 한동안 힘들지만 사랑이란 이별이란 다 그런 거래요 눈물의 흔적이 언제까지 남을지 우우 우우 우우 우우 우 우우 우우 우 우우 너무 미워도 그렇다고 그리워도 마세요 사랑은 가슴으로 하는 거니까 한동안 힘들지만 사랑이란 이별이란 다 그런 거래요 눈물의 흔적이 언제까지 남을지 우우 우우 우우 우우 우 우우 우우 우 우우  ,0,https://cdnimg.melon.co.kr/cm2/album/images/110/16/070/11016070_20220728102406_500.jpg?95e2a6b6dc9661f90a1bf13a3f9257b3/melon/resize/282/quality/80/optimize,35478106,1763
Love and Live Who,무위고,2022-08-01, 쉬는 날엔 비가 오는 그날은 아무도 오지 않는 다는 말을 하는 군 지는 달은 빠른 걸음 그 밤은 바로 오늘은 그날이 아니라 말하는 군 시간은 흐르지 않아 하루는 흘러가겠지만 너도 알고 있었으면 해 모든 건 멈추지 않아 아무도 알려 하지 않아 당장에 목숨 걸고 사랑만 하면 되니까 쉬는 날엔 비가 오는 그날은 아무도 오지 않는 다는 말을 하는 군 지는 달은 빠른 걸음 그 밤은 바로 오늘은 그날이 아니라 말하는 군 너는 천천히 쉼 호흡하며 다 내려놓으면 되니까 when i dream 이 come true 하면 다 달라지게 되니까 쉬는 날엔 비가 오는 그날은 아무도 오지 않는 다는 말을 하는 군 지는 달은 빠른 걸음 그 밤은 바로 오늘은 그날이 아니라 말하는 군 너는 천천히 쉼 호흡하며 다 내려놓으면 되니까 when i dream 이 come true 하면 다 달라지게 되니까  ,1,https://cdnimg.melon.co.kr/cm2/album/images/110/15/074/11015074_20220727120026_500.jpg?43b9f68f78608b74049800b3c928d0d3/melon/resize/282/quality/80/optimize,35472119,1764
한동근,새벽에 걸려온 너의 전화는,2022-07-31, 사랑한다 말하고 보고 싶다 말하고 많은 걸 약속하고 미래를 꿈꾸던 날들 내가 줬던 사랑이 당연해진 걸까 언제부터 너의 맘이 변했을까 갑자기 온 전화는 날 불안하게 만들어 혹시 무슨 일 있는 건지 걱정을 하다 다시 만나자고 하지는 않을까 괜한 기대를 해 잠들 수 없어 새벽에 걸려온 너의 전화는 그리움보다는 실수였다고 난 생각할게 냉정하게 뿌리치고 매달렸던 날 밀어낸 넌데 뜨는 너의 이름에 눈물만 미안한 마음이야 아쉬운 마음이야 애써 날 위해 주는척한 행동인 거니 받아볼까 하다 정신을 차렸어 목소리를 들으면 울 것 같아서 새벽에 걸려온 너의 전화는 그리움보다는 실수였다고 난 생각할게 냉정하게 뿌리치고 매달렸던 날 밀어낸 넌데 뜨는 너의 이름에 눈물만 상처받은 내 마음을 알아줘 내가 아픈 만큼 더 힘들어줘 내가 좀 유치해 보인다 해도 새벽에 걸려온 너의 전화는 울리는 단 몇 초의 벨 소리에 널 미워한 맘이 완벽히 무너질 것 같았어 잊으려 몸부림치고 내 삶에서 분명 지웠는데 뜨는 너의 이름에 눈물만  ,4057,https://cdnimg.melon.co.kr/cm2/album/images/110/17/954/11017954_20220729152931_500.jpg?63979c4d2fc66d91685ff669a4416138/melon/resize/282/quality/80/optimize,35484543,1765
김나영,숨결,2022-07-31, 마를 새 없이 쏟아지던 비처럼 다가온 널 밀어도 어느새부턴가 난 또 기다리고 있네요 붉게도 지던 매일 같은 밤하늘을 함께 하고 싶어 어떤 대답도 필요 없이 그렇게 넌 내 맘을 알았죠 허무했던 맘에 이리 온 거죠 한차례 날 뒤흔들 바람일까 불안했던 날도 괜찮다고 넌 내게 말해주네 네 숨결에 기대었네 놓질 못했던 아픈 기억 똑같은 자릴 맴돌고 들리지 않던 내 외침을 이젠 돌아보곤 웃었네 그 무엇도 채우질 못했던 내 맘의 틈 속엔 언젠가 네가 와 소리 없이 나에게 다가와 아낌없이 내게 모든 것을 주곤 해 무너지던 맘에 이리 온 거죠 한차례 날 뒤흔들 바람일까 불안했던 날도 괜찮다고 말해주네 네 숨결에 기대었네 눈물이 흐르던 뜨거운 아픔도 이젠 들리지도 않았던 슬픔을 그렇게 따스하게 안았네  ,814,https://cdnimg.melon.co.kr/cm2/album/images/110/18/162/11018162_20220729163522_500.jpg?0c6bea08edbdbe617dfc2aa70ff7f0b9/melon/resize/282/quality/80/optimize,35485783,1766
제이세라,사랑하는데 아프죠,2022-07-31, 마음이 답답해지는 거죠 어디를 걸어봐도 그래 하루 종일 멍하니 난 그렇게 살아가요 아무것도 할 수가 없잖아 왜 이렇게 살아야 하죠 좋았었던 그날들이 선명하게 생각나 사랑하고 있는데 이러죠 우린 사랑하는데 아프죠 마음과 달리 차가운 말 나 왜 이러죠 하루 종일 그대만 생각 나 어긋나버린 우리 사이가 눈물속에 널 그리워해 난 그래 하루가 이렇게 지루하죠 한숨만 나오는 지금을 어떡해야 내 마음을 달랠 수가 있나요 사랑하고 있는데 이러죠 우린 사랑하는데 아프죠 마음과 달리 차가운 말 나 왜 이러죠 달려가고 싶어 안기고만 싶어 처음처럼 그렇게 사랑하고 있는데 이러죠 우린 사랑하는데 아프죠 마음과 달리 차가운 말 나 왜 이러죠 하루 종일 그대만 생각나 어긋나버린 우리 사이가 눈물속에 널 그리워해 난 그래  ,222,https://cdnimg.melon.co.kr/cm2/album/images/110/17/955/11017955_20220729134249_500.jpg?3da23898c2f2c30c8c00b52626a3cd6e/melon/resize/282/quality/80/optimize,35484545,1767
조문근,무희(舞姬),2022-07-31, 허우적대는 두 손 널 찾느라 분주한 두 눈 취한 듯 한 내 발짓이 춤처럼 보인데 아름답데 물어보고 싶어 oh 네게 그렇게 느껴질지 너도 아름답다할까 슬프다 할까 혹시 네게 닿을까 맘이 아파 숨이 가빠 두 발이 멎질 않아 심장이 멈추면 그땐 멈출 수 있을까 물어보고 싶어 oh 네게 나처럼 아파할지 너도 돌아올건지 날 버린건지 대답해줘 차라리 baby 가빠 맘이 아파 두 발이 멎질 않아 심장이 멈추면 그땐 멈출 수 있을까 허우적대는 두 손 너만 찾아 헤매는 두 눈 취한 듯 한 내 몸짓이 춤처럼 보인데 아름답데  ,25,https://cdnimg.melon.co.kr/cm2/album/images/110/18/096/11018096_20220729161046_500.jpg?a19253273714825143f1f676983736ec/melon/resize/282/quality/80/optimize,35485417,1768
효정 (오마이걸),"Dear, Beloved (Original Ver.)",2022-07-30, 멈추지 않던 눈물 참 많이도 외로웠지 언젠가 끝날 어둠을 혼자 견뎌내야했지 길을 잃은 아이처럼 울부짖는 날 사랑해줄 사람 찾고 있었던 거야 강하지 못한 나 당당하지 못한 내가 남들과 달랐었던 내가 어느 샌가 자꾸 부끄러웠어 사랑해 날 숨어있었던 나를 이제 알아봤어 이제 시작된 나의 맘이 영원할 수 있게 내가 나를 구원해줄거야 누구보다 더 아껴줄래 어제의 나도 사랑할래 사랑해 내가 나를 너의 지난 날들을 불행하다 말하지 마 받기만 했던 사랑을 주는 방법 몰랐었어 막연한 기다림으로 지쳐갔었지 그 누구도 날 대신해줄 순 없었어 강해져 가는 나 그저 가만히 있어도 나아지지 않더라도 내가 나를 믿어 누구보다 더 사랑해 날 숨어있었던 나를 이제 알아봤어 이제 시작된 나의 맘이 영원할 수 있게 내가 나를 구원해줄거야 누구보다 더 아껴줄래 어제의 나도 사랑할래 사랑해 내가 나를 주위의 많은 사람들은 네가 행복하길 기도하고 있잖아 혼자 이겨내는 게 아냐 같이 이뤄나가는 거야 오늘도 난 사랑하는 나에게 사랑해 날 숨어있었던 나를 이제 알아봤어 이제 시작된 나의 맘이 영원할 수 있게 내가 나를 구원해줄거야 누구보다 더 아껴줄래 어제의 나도 사랑할래 사랑해 내가 나를 사랑해 내가 너를 사랑해 내가 나를  ,1035,https://cdnimg.melon.co.kr/cm2/album/images/110/17/930/11017930_20220729114713_500.jpg?1b84d34bc976e5ce28a2ee46ad5737ca/melon/resize/282/quality/80/optimize,35484300,1769
이우,아무말도 하지마,2022-07-30, 아무 말도 하지 마 이대로만 있어줘 내 곁에 있어줘 지친 하루 끝에 널 보며 햇살 담은 미소로 웃을 수 있는 걸 어딜 가도 니 생각부터 나 하나 둘 채워간 추억들이 오늘도 내 맘속엔 온통 너로 물든 하루가 지나가네 지금처럼 사랑할 수 있도록 또 아껴주면서 영원하길 바라본다 우리 아무 생각 하지 마 이대로만 있을게 네 곁에 있을게 행여 힘든 시간이 와도 내가 널 지켜줄게 나에게 너처럼 기억해 줘 꼭 이거 하나만 너와 내 소중한 시간들을 오늘도 내 맘속엔 온통 너로 물든 하루가 지나가네 지금처럼 사랑할 수 있도록 또 아껴주면서 영원하길 바라본다 uh 언제나 널 지켜보던 멀리서 널 바라보던 나 그대뿐이라서 uh 함께한 이 순간순간에 추억이 있잖아 난 너뿐이란 걸 오늘도 내 맘속엔 온통 너로 물든 하루가 지나가네 내일이 더 설레게 만들어 준 너와의 사랑을 가슴속에 새겨본다 그대  ,1021,https://cdnimg.melon.co.kr/cm2/album/images/110/18/028/11018028_20220729145120_500.jpg?f09487196677cb7dbb323718d8b3d79d/melon/resize/282/quality/80/optimize,35484882,1770
숙희,어떡하죠 아무것도 못하겠어,2022-07-30, 누구나 겪는 이별같은데 왜이리 이렇게 힘든 걸까 덤덤한 척해봐도 아무 일 없는 척해봐도 마음은 안되나봐 정말 널 많이 의지했나봐 혼자선 불안해진 날보면 멍하니 창문 보는 습관이 생겨버렸어 그냥 다 아무 느낌이 없어 어떡하죠 아무것도 못하겠어 어떡하죠 내가 아닌것 같은데 거울속에 비친 모습이 참 안쓰러보여 사랑 끝에 남겨져있는 내가 시간이 지나가면 괜찮아 진다는 위로도 거짓같아 점점 더 보고싶어 불안해진 마음속에 아직 넌 가득 차 있으니까 어떡하죠 아무것도 못하겠어 어떡하죠 내가 아닌것 같은데 거울속에 비친 모습이 참 안쓰러보여 사랑 끝에 남겨져있는 내가 혹시 돌아올 수도 있단 생각에 나의 시간은 그날 그대로 멈춰져있어 어떡하죠 아무것도 못하겠어 어떡하죠 내가 아닌것 같은데 거울속에 비친 모습이 참 안쓰러보여 사랑 끝에 남겨져있는 내가  ,161,https://cdnimg.melon.co.kr/cm2/album/images/110/18/093/11018093_20220729161027_500.jpg?3ef3159352cbede67fd05e57de68017e/melon/resize/282/quality/80/optimize,35485375,1771
샘김 (Sam Kim),For You,2022-07-30, When the autumn leaves change colors And the warmth of my spring has gone All the memories left in summer Of you come one by one I know I’ve tried I’ve tried To letting go of the past Now it’s time to go I’ll say goodbye And leave behind All my tears All the pain and bitterness inside The lonely days The cracks we’ve made The fabricated lies I gave my all away To you For you For you I’ll say goodbye to you Finally the days are warmer And my sighs no longer show in the air I remember now your laugh when I’d say I loved ya oh Cuz I know I’ve tried I’ve tried To hold onto little we had But now it’s time to let go I’ve said goodbye I’ve left behind All my tears All the pain and bitterness inside The lies we’d say To try and save what’s left of both our pride I gave my all away To you For you For you Just one last time I’ll say I fell too many times I’ve tried so many times for you For you For you I see your smile Oh your smile It kills me just the same The sunny days The nights we made From paper cranes and roses I know not to fall But fall fall away I’ll do for you For you I’ll fall Fall away  ,45,https://cdnimg.melon.co.kr/cm2/album/images/110/16/763/11016763_20220728160816_500.jpg?8ec1db54c23bcd8cf47ad3f6bc87e788/melon/resize/282/quality/80/optimize,35480717,1772
송민경,이제는 볼 수도 없는 너라는 걸,2022-07-30, 길을 걷다가 문득 너의 생각에 또 눈물이 흐르고 사람들 속에 난 너와 닮은 사람만 또 어느새 찾고 있어 여전히 나의 하루는 이래 니가 그리워 보고 싶기만 한데 나 미치도록 니가 니가 미워 보고 싶다가도 자꾸만 미워져 난 밤새도록 너의 이름 불러 이제는 볼 수도 없는 너라는 걸 알고 있는데 어두워진 밤 어딜 가야할지도 또 모르고 걷고있어 끝인걸 알고있지만 아직 그걸 받아들이긴 어려운 나야 나 미치도록 니가 니가 미워 보고 싶다가도 자꾸만 미워져 난 밤새도록 너의 이름 불러 이제는 볼 수도 없는 너라는 걸 알고 있는데 두 번은 없을만큼 사랑했기에 여전히 미련히 남아있어 나 미치도록 니가 니가 미워 보고 싶다가도 자꾸만 미워져 난 밤새도록 너의 이름 불러 이제는 볼 수도 없는 너라는 걸 알고 있는데  ,153,https://cdnimg.melon.co.kr/cm2/album/images/110/18/098/11018098_20220729161058_500.jpg?0db9845aeb7cf2e59ddf40e876f51d00/melon/resize/282/quality/80/optimize,35485420,1773
서호,Lavender,2022-07-30, Lavender 보랏빛 향기 내 마음에 불어들어와 따듯하게 감싸안아주던 넌 이제 여기 없네 Lavender 널 닮은 꽃에 발걸음을 멈춰세워 난 손 끝에 담은 너의 향기에 취해 잠이 들어가 널 향한 내 진심에 넌 침묵만 해 고요한 달빛 아래 눈을 맞춰 네 눈빛 다 알아 네 생각 느껴져 돌아본순간 넌 그 자리에 Lavender 하나 놓고 사라졌네 Lavender 아련히 남은 사랑을 피우지 못해 슬픔에 젖어 고갤 숙인 채 애써 눈을 감네 널 향한 내 진심에 넌 침묵만 해 고요한 달빛 아래 눈을 맞춰 네 눈빛 다 알아 네 생각 느껴져 돌아본순간 넌 그 자리에 Lavender 하나 놓고 사라졌네 흩날리며 내리는 꽃잎아래 우리 영원같은 시간들 꿈이라 새겨져 네 눈빛 다 알아 네 생각 느껴져 돌아본순간 넌 그 자리에 Lavender 하나 놓고 사라졌네  ,14,https://cdnimg.melon.co.kr/cm2/album/images/110/17/865/11017865_20220729111511_500.jpg?0a089f5a368a32876c4aebdb14954a17/melon/resize/282/quality/80/optimize,35484053,1774
석홍,사랑 얘기하자 (with keemhanwool),2022-07-30, 시간이 널 쫓고 숨 막히게 할 때 둘 밖에 모르는 사랑 얘기하자 밤새 주황색의 조그마한 불빛 둘 사일 물들여 보일 듯 말 듯 한 별이 다 사라져 갈 때까지 놀자 해야 할 일은 커튼 뒤에 잠깐 숨겨두고서 맘껏 우리 사랑 얘기하자 영화를 고르다 마땅히 볼 게 없을 때 TV 속에 비친 두 사람 얘기하자 어때 눈을 감고 품에 안겨 숨자 아무도 못 찾도록 보일 듯 말 듯 한 별이 다 사라져 갈 때까지 놀자 해야 할 일은 커튼 뒤에 잠깐 숨겨두고서 맘껏 우리 사랑 얘기하자 가느다란 숨소리에 귀 기울여 잠든 머리칼에 보일 듯 말 듯 한 사랑 얘기들을 새겨 넣고 자자  ,11,https://cdnimg.melon.co.kr/cm2/album/images/110/16/645/11016645_20220728150808_500.jpg?47cf2c697f42cf28e5ea8bc6a02edfe5/melon/resize/282/quality/80/optimize,35480291,1775
